Date-Time (EST),Temperature_Sensor1 2025-03-08 10_53_43 EST (Data EST),Temperature_Sensor2 2025-03-08 11_36_27 EST (Data EST),Temperature_Sensor3 2025-03-08 12_57_01 EST (Data EST),Temperature_Sensor4 2025-03-08 13_24_43 EST (Data EST),Temperature_Sensor5 2025-03-08 10_27_43 EST (Data EST)
2/10/2025 4:52,9.44,11.32,16.34,15.18,8.49
2/10/2025 4:54,9.39,11.37,16.3,15.18,8.51
2/10/2025 4:56,9.44,11.32,16.34,15.18,8.53
2/10/2025 4:58,9.39,11.37,16.3,15.18,8.49
2/10/2025 5:00,9.44,11.37,16.3,15.14,8.45
2/10/2025 5:02,9.44,11.37,16.3,15.18,8.49
2/10/2025 5:04,9.39,11.32,16.3,15.18,8.49
2/10/2025 5:06,9.44,11.32,16.3,15.18,8.45
2/10/2025 5:08,9.44,11.32,16.34,15.18,8.45
2/10/2025 5:10,9.415,11.28,16.34,15.18,8.45
2/10/2025 5:12,9.39,11.37,16.34,15.18,8.36
2/10/2025 5:14,9.39,11.28,16.3,15.18,8.41
2/10/2025 5:16,9.39,11.32,16.39,15.18,8.365
2/10/2025 5:18,9.44,11.32,16.26,15.18,8.32
2/10/2025 5:20,9.44,11.37,16.34,15.18,8.28
2/10/2025 5:22,9.39,11.28,16.3,15.18,8.28
2/10/2025 5:24,9.39,11.32,16.34,15.18,8.28
2/10/2025 5:26,9.35,11.28,16.34,15.18,8.23
2/10/2025 5:28,9.35,11.28,16.34,15.18,8.19
2/10/2025 5:30,9.39,11.32,16.34,15.18,8.23
2/10/2025 5:32,9.39,11.32,16.3,15.18,8.23
2/10/2025 5:34,9.35,11.28,16.3,15.18,8.28
2/10/2025 5:36,9.35,11.28,16.3,15.18,8.215
2/10/2025 5:38,9.31,11.37,16.39,15.14,8.15
2/10/2025 5:40,9.31,11.28,16.3,15.18,8.19
2/10/2025 5:42,9.31,11.32,16.34,15.18,8.23
2/10/2025 5:44,9.35,11.28,16.34,15.18,8.23
2/10/2025 5:46,9.31,11.37,16.34,15.18,8.23
2/10/2025 5:48,9.35,11.325,16.3,15.14,8.32
2/10/2025 5:50,9.35,11.28,16.34,15.14,8.28
2/10/2025 5:52,9.35,11.28,16.3,15.16,8.19
2/10/2025 5:54,9.31,11.28,16.34,15.18,8.23
2/10/2025 5:56,9.31,11.24,16.34,15.18,8.17
2/10/2025 5:58,9.35,11.28,16.3,15.14,8.11
2/10/2025 6:00,9.31,11.28,16.3,15.18,8.15
2/10/2025 6:02,9.31,11.32,16.3,15.16,8.15
2/10/2025 6:04,9.31,11.32,16.3,15.14,8.11
2/10/2025 6:06,9.31,11.28,16.3,15.18,8.11
2/10/2025 6:08,9.31,11.32,16.3,15.14,8.19
2/10/2025 6:10,9.26,11.28,16.3,15.14,8.15
2/10/2025 6:12,9.31,11.28,16.34,15.18,8.11
2/10/2025 6:14,9.31,11.28,16.34,15.18,8.06
2/10/2025 6:16,9.31,11.32,16.3,15.18,8.06
2/10/2025 6:18,9.26,11.32,16.34,15.18,8.15
2/10/2025 6:20,9.26,11.28,16.3,15.18,8.11
2/10/2025 6:22,9.31,11.24,16.3,15.18,8.15
2/10/2025 6:24,9.26,11.26,16.26,15.18,8.06
2/10/2025 6:26,9.31,11.28,16.3,15.18,8.11
2/10/2025 6:28,9.31,11.28,16.3,15.18,8.136666667
2/10/2025 6:30,9.22,11.28,16.34,15.14,8.163333333
2/10/2025 6:32,9.22,11.32,16.3,15.18,8.19
2/10/2025 6:34,9.26,11.28,16.26,15.18,8.15
2/10/2025 6:36,9.26,11.24,16.3,15.18,8.11
2/10/2025 6:38,9.22,11.24,16.34,15.18,8.15
2/10/2025 6:40,9.22,11.32,16.3,15.14,8.11
2/10/2025 6:42,9.22,11.32,16.30666667,15.18,8.11
2/10/2025 6:44,9.22,11.28,16.31333333,15.18,8.02
2/10/2025 6:46,9.26,11.32,16.32,15.18,8.06
2/10/2025 6:48,9.22,11.28,16.32666667,15.18,8.11
2/10/2025 6:50,9.18,11.28,16.33333333,15.18,8.11
2/10/2025 6:52,9.18,11.32,16.34,15.18,8.02
2/10/2025 6:54,9.26,11.28,16.34,15.18,8.02
2/10/2025 6:56,9.18,11.32,16.34,15.18,7.98
2/10/2025 6:58,9.18,11.32,16.34,15.18,7.98
2/10/2025 7:00,9.22,11.3,16.34,15.18,7.93
2/10/2025 7:02,9.22,11.28,16.34,15.18,7.89
2/10/2025 7:04,9.18,11.24,16.3,15.14,7.89
2/10/2025 7:06,9.22,11.24,16.3,15.1,7.93
2/10/2025 7:08,9.18,11.24,16.34,15.18,7.98
2/10/2025 7:10,9.18,11.32,16.34,15.16,7.98
2/10/2025 7:12,9.22,11.28,16.34,15.14,8.02
2/10/2025 7:14,9.22,11.28,16.3,15.18,8
2/10/2025 7:16,9.18,11.32,16.3,15.14,7.98
2/10/2025 7:18,9.18,11.32,16.34,15.18,7.93
2/10/2025 7:20,9.18,11.28,16.26,15.14,7.93
2/10/2025 7:22,9.14,11.28,16.34,15.18,7.93
2/10/2025 7:24,9.22,11.32,16.3,15.14,7.98
2/10/2025 7:26,9.14,11.24,16.34,15.18,7.89
2/10/2025 7:28,9.09,11.24,16.3,15.14,7.93
2/10/2025 7:30,9.18,11.32,16.3,15.18,7.89
2/10/2025 7:32,9.18,11.24,16.3,15.18,7.93
2/10/2025 7:34,9.14,11.32,16.34,15.18,7.89
2/10/2025 7:36,9.14,11.32,16.3,15.18,7.85
2/10/2025 7:38,9.09,11.28,16.3,15.18,7.89
2/10/2025 7:40,9.18,11.28,16.3,15.14,7.89
2/10/2025 7:42,9.14,11.28,16.34,15.18,7.85
2/10/2025 7:44,9.14,11.28,16.3,15.18,7.89
2/10/2025 7:46,9.09,11.28,16.3,15.18,7.87
2/10/2025 7:48,9.14,11.32,16.3,15.18,7.85
2/10/2025 7:50,9.14,11.24,16.3,15.18,7.85
2/10/2025 7:52,9.14,11.32,16.3,15.18,7.81
2/10/2025 7:54,9.09,11.28,16.3,15.14,7.85
2/10/2025 7:56,9.14,11.24,16.3,15.16,7.81
2/10/2025 7:58,9.09,11.28,16.3,15.18,7.76
2/10/2025 8:00,9.14,11.32,16.26,15.18,7.81
2/10/2025 8:02,9.09,11.24,16.34,15.18,7.81
2/10/2025 8:04,9.09,11.32,16.3,15.18,7.81
2/10/2025 8:06,9.05,11.3,16.34,15.18,7.81
2/10/2025 8:08,9.09,11.28,16.34,15.18,7.81
2/10/2025 8:10,9.09,11.28,16.34,15.14,7.81
2/10/2025 8:12,9.09,11.28,16.34,15.18,7.76
2/10/2025 8:14,9.09,11.24,16.3,15.18,7.76
2/10/2025 8:16,9.09,11.24,16.3,15.18,7.81
2/10/2025 8:18,9.05,11.32,16.3,15.18,7.785
2/10/2025 8:20,9.09,11.28,16.3,15.14,7.76
2/10/2025 8:22,9.05,11.28,16.34,15.14,7.72
2/10/2025 8:24,9.05,11.28,16.3,15.18,7.76
2/10/2025 8:26,9.05,11.28,16.34,15.14,7.76
2/10/2025 8:28,9.09,11.32,16.34,15.18,7.72
2/10/2025 8:30,9.05,11.28,16.34,15.18,7.76
2/10/2025 8:32,9.05,11.24,16.26,15.18,7.76
2/10/2025 8:34,9.05,11.24,16.3,15.18,7.76
2/10/2025 8:36,9.05,11.24,16.34,15.18,7.81
2/10/2025 8:38,9.05,11.24,16.34,15.18,7.81
2/10/2025 8:40,9.05,11.28,16.3,15.18,7.76
2/10/2025 8:42,9.05,11.28,16.34,15.16666667,7.76
2/10/2025 8:44,9.05,11.24,16.34,15.15333333,7.85
2/10/2025 8:46,9.01,11.28,16.34,15.14,7.76
2/10/2025 8:48,9.05,11.28,16.3,15.18,7.76
2/10/2025 8:50,9.01,11.24,16.26,15.18,7.81
2/10/2025 8:52,9.01,11.24,16.3,15.18,7.81
2/10/2025 8:54,9.05,11.24,16.3,15.18,7.81
2/10/2025 8:56,9.05,11.24,16.3,15.18,7.76
2/10/2025 8:58,9.05,11.24,16.3,15.14,7.81
2/10/2025 9:00,9.05,11.28,16.34,15.18,7.76
2/10/2025 9:02,9.01,11.24,16.34,15.18,7.85
2/10/2025 9:04,9.01,11.24,16.34,15.18,7.81
2/10/2025 9:06,9.01,11.24,16.34,15.18,7.76
2/10/2025 9:08,8.96,11.19,16.3,15.18,7.76
2/10/2025 9:10,9.01,11.28,16.39,15.18,7.81
2/10/2025 9:12,9.01,11.32,16.34,15.14,7.81
2/10/2025 9:14,9.01,11.28,16.3,15.1,7.81
2/10/2025 9:16,9.01,11.28,16.3,15.18,7.85
2/10/2025 9:18,9.01,11.28,16.3,15.18,7.85
2/10/2025 9:20,9.05,11.28,16.3,15.18,7.81
2/10/2025 9:22,9.05,11.28,16.3,15.1,7.85
2/10/2025 9:24,9.01,11.28,16.3,15.18,7.89
2/10/2025 9:26,9.01,11.28,16.3,15.14,7.89
2/10/2025 9:28,9.01,11.28,16.3,15.18,7.935
2/10/2025 9:30,9.05,11.28,16.3,15.18,7.98
2/10/2025 9:32,9.05,11.32,16.34,15.18,8.06
2/10/2025 9:34,9.01,11.28,16.34,15.18,8.06
2/10/2025 9:36,9.01,11.28,16.34,15.18,8.11
2/10/2025 9:38,9.05,11.28,16.34,15.18,8.15
2/10/2025 9:40,9.01,11.32,16.34,15.18,8.19
2/10/2025 9:42,9.05,11.28,16.3,15.18,8.19
2/10/2025 9:44,9.01,11.32,16.3,15.14,8.23
2/10/2025 9:46,9.05,11.28,16.34,15.1,8.19
2/10/2025 9:48,9.05,11.32,16.34,15.14,8.23
2/10/2025 9:50,9.01,11.28,16.26,15.18,8.28
2/10/2025 9:52,9.01,11.28,16.3,15.18,8.28
2/10/2025 9:54,9.05,11.24,16.26,15.18,8.32
2/10/2025 9:56,9.01,11.28,16.3,15.14,8.28
2/10/2025 9:58,9.01,11.28,16.26,15.18,8.23
2/10/2025 10:00,9.01,11.28,16.3,15.18,8.28
2/10/2025 10:02,9.01,11.28,16.34,15.18,8.28
2/10/2025 10:04,9.09,11.32,16.34,15.18,8.32
2/10/2025 10:06,9.01,11.28,16.3,15.18,8.36
2/10/2025 10:08,9.05,11.28,16.34,15.18,8.41
2/10/2025 10:10,9.05,11.28,16.34,15.18,8.45
2/10/2025 10:12,9.05,11.28,16.3,15.14,8.41
2/10/2025 10:14,9.05,11.28,16.3,15.18,8.41
2/10/2025 10:16,9.01,11.32,16.3,15.16,8.45
2/10/2025 10:18,9.01,11.32,16.3,15.14,8.49
2/10/2025 10:20,9.05,11.24,16.3,15.18,8.49
2/10/2025 10:22,9.05,11.32,16.26,15.14,8.45
2/10/2025 10:24,9.05,11.32,16.34,15.14,8.53
2/10/2025 10:26,9.05,11.28,16.3,15.18,8.49
2/10/2025 10:28,9.05,11.24,16.34,15.18,8.49
2/10/2025 10:30,9.01,11.28,16.3,15.14,8.49
2/10/2025 10:32,9.05,11.28,16.3,15.18,8.53
2/10/2025 10:34,9.05,11.32,16.34,15.16,8.49
2/10/2025 10:36,9.05,11.28,16.34,15.14,8.53
2/10/2025 10:38,9.01,11.28,16.3,15.18,8.58
2/10/2025 10:40,9.01,11.28,16.34,15.18,8.58
2/10/2025 10:42,9.01,11.28,16.34,15.18,8.53
2/10/2025 10:44,9.01,11.32,16.34,15.18,8.53
2/10/2025 10:46,9.05,11.32,16.3,15.18,8.58
2/10/2025 10:48,9.01,11.28,16.34,15.18,8.58
2/10/2025 10:50,9.01,11.32,16.3,15.14,8.62
2/10/2025 10:52,9.01,11.28,16.3,15.14,8.66
2/10/2025 10:54,9.01,11.28,16.34,15.18,8.62
2/10/2025 10:56,9.01,11.28,16.3,15.1,8.66
2/10/2025 10:58,9.05,11.32,16.34,15.18,8.66
2/10/2025 11:00,9.01,11.28,16.32666667,15.18,8.71
2/10/2025 11:02,8.96,11.32,16.31333333,15.18,8.66
2/10/2025 11:04,8.96,11.28,16.3,15.14,8.71
2/10/2025 11:06,9.01,11.32,16.34,15.18,8.75
2/10/2025 11:08,9.01,11.28,16.3,15.18,8.77
2/10/2025 11:10,9.01,11.28,16.3,15.14,8.79
2/10/2025 11:12,9.01,11.28,16.3,15.18,8.83
2/10/2025 11:14,9.01,11.32,16.3,15.18,8.83
2/10/2025 11:16,9.01,11.28,16.34,15.18,8.83
2/10/2025 11:18,9.01,11.32,16.3,15.18,8.88
2/10/2025 11:20,9.01,11.32,16.3,15.14,8.855
2/10/2025 11:22,9.01,11.28,16.3,15.18,8.83
2/10/2025 11:24,9.01,11.32,16.3,15.14,8.88
2/10/2025 11:26,9.01,11.28,16.3,15.18,8.88
2/10/2025 11:28,9.01,11.28,16.34,15.18,8.92
2/10/2025 11:30,9.01,11.28,16.3,15.14,8.985
2/10/2025 11:32,9.01,11.28,16.34,15.18,9.05
2/10/2025 11:34,9.05,11.28,16.34,15.14,9.09
2/10/2025 11:36,9.01,11.32,16.3,15.18,9.09
2/10/2025 11:38,9.01,11.32,16.3,15.18,9.14
2/10/2025 11:40,9.05,11.32,16.34,15.14,9.14
2/10/2025 11:42,9.01,11.28,16.34,15.18,9.18
2/10/2025 11:44,9.01,11.28,16.34,15.18,9.18
2/10/2025 11:46,9.01,11.28,16.34,15.18,9.18
2/10/2025 11:48,9.01,11.32,16.3,15.18,9.18
2/10/2025 11:50,9.01,11.28,16.3,15.18,9.22
2/10/2025 11:52,9.01,11.32,16.39,15.1,9.22
2/10/2025 11:54,9.01,11.32,16.26,15.14,9.22
2/10/2025 11:56,9.01,11.32,16.3,15.18,9.22
2/10/2025 11:58,9.01,11.32,16.3,15.18,9.26
2/10/2025 12:00,9.05,11.32,16.34,15.18,9.26
2/10/2025 12:02,9.01,11.37,16.34,15.18,9.26
2/10/2025 12:04,9.01,11.28,16.3,15.1,9.22
2/10/2025 12:06,9.05,11.24,16.34,15.14,9.26
2/10/2025 12:08,9.05,11.28,16.3,15.18,9.26
2/10/2025 12:10,9.01,11.28,16.3,15.18,9.31
2/10/2025 12:12,9.01,11.28,16.34,15.18,9.26
2/10/2025 12:14,9.01,11.28,16.3,15.18,9.35
2/10/2025 12:16,9.05,11.32,16.34,15.14,9.39
2/10/2025 12:18,9.01,11.28,16.3,15.18,9.44
2/10/2025 12:20,9.01,11.32,16.3,15.18,9.48
2/10/2025 12:22,9.05,11.32,16.34,15.18,9.44
2/10/2025 12:24,9.05,11.37,16.34,15.1,9.44
2/10/2025 12:26,9.01,11.345,16.3,15.18,9.44
2/10/2025 12:28,9.01,11.32,16.3,15.18,9.48
2/10/2025 12:30,9.01,11.32,16.3,15.18,9.48
2/10/2025 12:32,9.05,11.32,16.34,15.18,9.52
2/10/2025 12:34,9.05,11.28,16.3,15.14,9.56
2/10/2025 12:36,9.05,11.28,16.34,15.18,9.52
2/10/2025 12:38,9.01,11.28,16.3,15.18,9.56
2/10/2025 12:40,9.05,11.32,16.34,15.18,9.56
2/10/2025 12:42,9.05,11.32,16.3,15.18,9.605
2/10/2025 12:44,9.05,11.32,16.34,15.14,9.65
2/10/2025 12:46,9.09,11.32,16.34,15.18,9.65
2/10/2025 12:48,9.01,11.37,16.3,15.14,9.69
2/10/2025 12:50,9.09,11.28,16.3,15.14,9.69
2/10/2025 12:52,9.05,11.32,16.3,15.18,9.69
2/10/2025 12:54,9.05,11.28,16.3,15.18,9.74
2/10/2025 12:56,9.05,11.37,16.3,15.18,9.74
2/10/2025 12:58,9.05,11.32,16.3,15.18,9.78
2/10/2025 13:00,9.05,11.32,16.26,15.18,9.74
2/10/2025 13:02,9.05,11.32,16.28,15.18,9.74
2/10/2025 13:04,9.01,11.32,16.3,15.14,9.82
2/10/2025 13:06,9.05,11.32,16.34,15.18,9.78
2/10/2025 13:08,9.01,11.32,16.34,15.14,9.78
2/10/2025 13:10,9.09,11.37,16.3,15.18,9.82
2/10/2025 13:12,9.09,11.32,16.34,15.18,9.82
2/10/2025 13:14,9.05,11.32,16.34,15.18,9.82
2/10/2025 13:16,9.05,11.32,16.34,15.18,9.86
2/10/2025 13:18,9.05,11.37,16.39,15.14,9.86
2/10/2025 13:20,9.05,11.28,16.3,15.18,9.86
2/10/2025 13:22,9.01,11.32,16.3,15.18,9.82
2/10/2025 13:24,9.09,11.28,16.3,15.18,9.86
2/10/2025 13:26,9.05,11.32,16.34,15.14,9.86
2/10/2025 13:28,9.05,11.32,16.3,15.18,9.86
2/10/2025 13:30,9.05,11.32,16.3,15.18,9.86
2/10/2025 13:32,9.05,11.32,16.3,15.18,9.95
2/10/2025 13:34,9.05,11.37,16.34,15.18,9.91
2/10/2025 13:36,9.05,11.37,16.34,15.18,9.95
2/10/2025 13:38,9.05,11.32,16.3,15.14,9.95
2/10/2025 13:40,9.05,11.37,16.3,15.18,9.99
2/10/2025 13:42,9.09,11.37,16.3,15.18,10.04
2/10/2025 13:44,9.05,11.32,16.26,15.18,10.08
2/10/2025 13:46,9.05,11.32,16.3,15.18,10.12
2/10/2025 13:48,9.05,11.41,16.34,15.18,10.12
2/10/2025 13:50,9.05,11.32,16.3,15.18,10.08
2/10/2025 13:52,9.09,11.32,16.3,15.18,10.1
2/10/2025 13:54,9.05,11.32,16.34,15.14,10.12
2/10/2025 13:56,9.05,11.41,16.34,15.14,10.12
2/10/2025 13:58,9.05,11.32,16.3,15.18,10.16
2/10/2025 14:00,9.09,11.41,16.34,15.14,10.12
2/10/2025 14:02,9.05,11.37,16.32,15.18,10.12
2/10/2025 14:04,9.01,11.37,16.3,15.18,10.12
2/10/2025 14:06,9.05,11.28,16.3,15.18,10.12
2/10/2025 14:08,9.05,11.37,16.3,15.18,10.16
2/10/2025 14:10,9.09,11.37,16.3,15.18,10.12
2/10/2025 14:12,9.05,11.32,16.3,15.18,10.08
2/10/2025 14:14,9.01,11.37,16.3,15.18,10.08
2/10/2025 14:16,9.023333333,11.37,16.3,15.14,10.08
2/10/2025 14:18,9.036666667,11.37,16.3,15.18,10.12
2/10/2025 14:20,9.05,11.41,16.34,15.18,10.12
2/10/2025 14:22,9.05,11.32,16.34,15.14,10.08
2/10/2025 14:24,9.01,11.32,16.3,15.1,10.08
2/10/2025 14:26,9.05,11.37,16.34,15.18,10.04
2/10/2025 14:28,9.01,11.37,16.34,15.18,9.99
2/10/2025 14:30,9.03,11.32,16.3,15.18,10.04
2/10/2025 14:32,9.05,11.37,16.3,15.18,10.08
2/10/2025 14:34,9.09,11.37,16.3,15.18,10.08
2/10/2025 14:36,9.05,11.32,16.34,15.14,10.08
2/10/2025 14:38,9.05,11.32,16.3,15.14,10.12
2/10/2025 14:40,9.05,11.32,16.3,15.14,10.08
2/10/2025 14:42,9.09,11.37,16.3,15.18,10.04
2/10/2025 14:44,9.09,11.32,16.3,15.18,10.04
2/10/2025 14:46,9.09,11.37,16.34,15.18,10.08
2/10/2025 14:48,9.05,11.32,16.34,15.18,10.08
2/10/2025 14:50,9.01,11.32,16.3,15.14,10.08
2/10/2025 14:52,9.01,11.32,16.3,15.14,10.12
2/10/2025 14:54,9.09,11.37,16.34,15.16,10.04
2/10/2025 14:56,9.05,11.37,16.3,15.18,10.08
2/10/2025 14:58,9.05,11.32,16.34,15.14,10.12
2/10/2025 15:00,9.01,11.32,16.3,15.18,10.12
2/10/2025 15:02,9.05,11.32,16.3,15.18,10.04
2/10/2025 15:04,9.05,11.41,16.26,15.14,10.04
2/10/2025 15:06,9.09,11.37,16.3,15.18,10.08
2/10/2025 15:08,9.05,11.32,16.34,15.18,10.08
2/10/2025 15:10,9.05,11.32,16.34,15.18,10.08
2/10/2025 15:12,9.05,11.41,16.3,15.14,10.08
2/10/2025 15:14,9.09,11.32,16.3,15.18,10.08
2/10/2025 15:16,9.01,11.37,16.3,15.18,10.08
2/10/2025 15:18,9.05,11.37,16.3,15.18,10.12
2/10/2025 15:20,9.05,11.32,16.3,15.18,10.04
2/10/2025 15:22,9.05,11.32,16.3,15.16,10.04
2/10/2025 15:24,9.05,11.32,16.34,15.14,10.04
2/10/2025 15:26,9.05,11.32,16.34,15.18,10.12
2/10/2025 15:28,9.05,11.32,16.3,15.14,10.04
2/10/2025 15:30,9.09,11.37,16.3,15.18,10.08
2/10/2025 15:32,9.05,11.32,16.34,15.18,10.04
2/10/2025 15:34,9.05,11.32,16.34,15.17,10.08
2/10/2025 15:36,9.05,11.37,16.3,15.16,10.08
2/10/2025 15:38,9.05,11.32,16.3,15.15,10.12
2/10/2025 15:40,9.05,11.32,16.3,15.14,10.12
2/10/2025 15:42,9.05,11.32,16.34,15.18,10.08
2/10/2025 15:44,9.05,11.37,16.3,15.18,10.08
2/10/2025 15:46,9.05,11.32,16.34,15.14,10.04
2/10/2025 15:48,9.05,11.28,16.34,15.18,10.04
2/10/2025 15:50,9.05,11.28,16.34,15.18,10.08
2/10/2025 15:52,9.05,11.32,16.3,15.18,10.08
2/10/2025 15:54,9.03,11.37,16.34,15.18,10.12
2/10/2025 15:56,9.01,11.32,16.3,15.18,10.08
2/10/2025 15:58,9.01,11.32,16.3,15.18,10.12
2/10/2025 16:00,9.09,11.32,16.32,15.18,10.12
2/10/2025 16:02,9.09,11.32,16.34,15.18,10.08
2/10/2025 16:04,9.05,11.37,16.34,15.14,10.08
2/10/2025 16:06,9.05,11.32,16.3,15.14,10.08
2/10/2025 16:08,9.05,11.32,16.3,15.14,10.08
2/10/2025 16:10,9.05,11.32,16.3,15.14,10.12
2/10/2025 16:12,9.05,11.28,16.3,15.18,10.08
2/10/2025 16:14,9.01,11.37,16.34,15.18,10.12
2/10/2025 16:16,9.05,11.37,16.34,15.18,10.08
2/10/2025 16:18,9.05,11.28,16.3,15.18,10.08
2/10/2025 16:20,9.05,11.32,16.3,15.14,10.12
2/10/2025 16:22,9.05,11.32,16.34,15.18,10.08
2/10/2025 16:24,9.09,11.32,16.34,15.18,10.04
2/10/2025 16:26,9.05,11.28,16.34,15.18,10.04
2/10/2025 16:28,9.01,11.37,16.34,15.18,10.04
2/10/2025 16:30,9.05,11.32,16.34,15.14,10.04
2/10/2025 16:32,9.05,11.28,16.34,15.18,10.12
2/10/2025 16:34,9.01,11.32,16.3,15.18,10.12
2/10/2025 16:36,9.05,11.41,16.3,15.18,10.08
2/10/2025 16:38,9.01,11.32,16.3,15.18,10.04
2/10/2025 16:40,9.01,11.28,16.34,15.18,10.04
2/10/2025 16:42,9.05,11.32,16.34,15.14,10.08
2/10/2025 16:44,9.05,11.37,16.34,15.18,10.08
2/10/2025 16:46,9.05,11.37,16.3,15.18,10.08
2/10/2025 16:48,9.01,11.37,16.34,15.18,10.12
2/10/2025 16:50,9.05,11.37,16.34,15.14,10.08
2/10/2025 16:52,9.05,11.37,16.3,15.18,10.08
2/10/2025 16:54,9.09,11.28,16.3,15.18,10.04
2/10/2025 16:56,9.05,11.37,16.3,15.14,10.04
2/10/2025 16:58,9.05,11.41,16.3,15.14,10.04
2/10/2025 17:00,9.09,11.32,16.34,15.18,10.08
2/10/2025 17:02,9.01,11.32,16.34,15.18,10.08
2/10/2025 17:04,9.09,11.32,16.26,15.14,10.04
2/10/2025 17:06,9.01,11.32,16.3,15.18,10.08
2/10/2025 17:08,9.05,11.37,16.34,15.18,10.04
2/10/2025 17:10,9.05,11.37,16.3,15.14,10.08
2/10/2025 17:12,9.05,11.41,16.3,15.18,10.04
2/10/2025 17:14,9.05,11.37,16.34,15.18,10.04
2/10/2025 17:16,9.05,11.32,16.3,15.16666667,9.99
2/10/2025 17:18,9.05,11.37,16.34,15.15333333,10.04
2/10/2025 17:20,9.01,11.41,16.3,15.14,9.99
2/10/2025 17:22,9.05,11.37,16.34,15.14,9.99
2/10/2025 17:24,9.01,11.37,16.34,15.18,9.95
2/10/2025 17:26,9.05,11.32,16.3,15.18,9.99
2/10/2025 17:28,9.05,11.28,16.3,15.18,9.95
2/10/2025 17:30,9.01,11.345,16.34,15.18,9.95
2/10/2025 17:32,9.09,11.41,16.3,15.18,9.91
2/10/2025 17:34,9.05,11.37,16.34,15.18,9.91
2/10/2025 17:36,9.05,11.37,16.32,15.18,9.95
2/10/2025 17:38,9.05,11.32,16.3,15.18,9.95
2/10/2025 17:40,9.01,11.32,16.34,15.14,9.95
2/10/2025 17:42,9.05,11.37,16.32,15.18,9.95
2/10/2025 17:44,9.01,11.37,16.3,15.1,9.95
2/10/2025 17:46,9.05,11.32,16.31333333,15.18,9.95
2/10/2025 17:48,9.01,11.37,16.32666667,15.14,9.91
2/10/2025 17:50,9.09,11.37,16.34,15.14,9.91
2/10/2025 17:52,9.01,11.37,16.34,15.12,9.86
2/10/2025 17:54,9.01,11.37,16.34,15.1,9.86
2/10/2025 17:56,9.01,11.32,16.39,15.18,9.91
2/10/2025 17:58,9.05,11.37,16.3,15.18,9.82
2/10/2025 18:00,9.01,11.37,16.34,15.18,9.82
2/10/2025 18:02,9.01,11.37,16.34,15.18,9.82
2/10/2025 18:04,9.01,11.41,16.3,15.14,9.78
2/10/2025 18:06,9.05,11.37,16.3,15.14,9.78
2/10/2025 18:08,9.01,11.37,16.34,15.14,9.78
2/10/2025 18:10,9.01,11.32,16.34,15.14,9.69
2/10/2025 18:12,9.01,11.37,16.34,15.14,9.78
2/10/2025 18:14,9.01,11.41,16.26,15.18,9.78
2/10/2025 18:16,9.05,11.39,16.3,15.14,9.74
2/10/2025 18:18,9.01,11.37,16.26,15.18,9.69
2/10/2025 18:20,9.05,11.41,16.34,15.18,9.65
2/10/2025 18:22,9.01,11.37,16.3,15.18,9.69
2/10/2025 18:24,9.01,11.41,16.3,15.18,9.65
2/10/2025 18:26,9.01,11.37,16.26,15.14,9.74
2/10/2025 18:28,9.01,11.345,16.34,15.18,9.65
2/10/2025 18:30,9.01,11.32,16.3,15.18,9.69
2/10/2025 18:32,9.01,11.37,16.3,15.14,9.61
2/10/2025 18:34,9.01,11.32,16.34,15.14,9.61
2/10/2025 18:36,9.01,11.345,16.3,15.1,9.61
2/10/2025 18:38,9.01,11.37,16.3,15.1,9.61
2/10/2025 18:40,9.01,11.37,16.3,15.18,9.56
2/10/2025 18:42,9.01,11.37,16.3,15.14,9.61
2/10/2025 18:44,9.01,11.32,16.34,15.18,9.65
2/10/2025 18:46,9.01,11.32,16.34,15.18,9.61
2/10/2025 18:48,9.01,11.32,16.3,15.18,9.56
2/10/2025 18:50,9.05,11.32,16.3,15.14,9.61
2/10/2025 18:52,9.01,11.37,16.3,15.14,9.61
2/10/2025 18:54,9.01,11.37,16.34,15.14,9.56
2/10/2025 18:56,9.01,11.37,16.3,15.14,9.52
2/10/2025 18:58,8.96,11.41,16.26,15.18,9.48
2/10/2025 19:00,9.01,11.32,16.34,15.18,9.5
2/10/2025 19:02,9.01,11.32,16.3,15.18,9.52
2/10/2025 19:04,8.96,11.32,16.34,15.18,9.52
2/10/2025 19:06,9.01,11.37,16.32,15.14,9.48
2/10/2025 19:08,9.01,11.37,16.3,15.14,9.52
2/10/2025 19:10,8.96,11.32,16.3,15.14,9.52
2/10/2025 19:12,9.01,11.37,16.3,15.14,9.52
2/10/2025 19:14,9.05,11.32,16.26,15.18,9.52
2/10/2025 19:16,9.01,11.32,16.3,15.18,9.48
2/10/2025 19:18,9.01,11.32,16.3,15.18,9.48
2/10/2025 19:20,8.96,11.37,16.34,15.18,9.48
2/10/2025 19:22,9.01,11.32,16.3,15.18,9.48
2/10/2025 19:24,9.01,11.37,16.34,15.14,9.48
2/10/2025 19:26,9.01,11.32,16.34,15.18,9.48
2/10/2025 19:28,8.96,11.32,16.3,15.18,9.48
2/10/2025 19:30,9.01,11.32,16.34,15.14,9.52
2/10/2025 19:32,9.01,11.28,16.34,15.16,9.48
2/10/2025 19:34,8.96,11.32,16.32,15.18,9.52
2/10/2025 19:36,9.01,11.37,16.3,15.16,9.52
2/10/2025 19:38,9.01,11.37,16.34,15.14,9.48
2/10/2025 19:40,8.96,11.32,16.34,15.18,9.52
